id,longitude,latitude,gps_height,subvillage,status_group
12207,37.20540435,-3.18887189,1604,Maanga,0
68495,33.60788087,-2.67942163,0,Nkungulu,0
19283,35.09692286,-9.08118607,1337,Ulinzi,0
38565,38.11997743,-10.92611097,363,Sautimoja,1
3522,33.5328196,-3.59574863,0,Kolandoto,0
21927,33.24316217,-8.83605681,0,Mtakuja,1
60029,40.18009415,-10.29430628,-33,Magomeni B,1
26851,38.34557798,-4.7494209000000005,1665,Kwemkangala,0
41968,39.58807065,-9.83372178,93,Lumumba,0
38379,35.75921856,-7.16360762,682,Nyerere,0
54983,33.05290406,-3.86294405,0,Buganda,0
68333,36.76071536,-8.96319839,366,Chiraga,0
65944,38.89308551,-6.5605825,28,Gengeni,1
5947,32.48621516,-7.87280492,0,Gua D,0
42347,38.01900608,-7.26866031,101,Kariakoo,0
67371,34.46501624,-8.68427697,0,Majengo,1
64048,35.33581003,-4.38214578,1587,Damaygwa,0
42733,37.56776372,-6.90224954,495,Mikongeni,1
4133,33.6605602,-8.98619944,0,Matwalani,1
50124,35.80320256,-8.78741457,317,Matangini A,1
69502,38.83858791,-6.72825787,72,Miyomboni,1
45876,33.66509152,-8.99872192,0,Maendeleo,0
52402,33.83080117,-9.15684326,0,Matamba Juu,1
24691,35.40879448,-8.11294506,1711,Ulete,0
67950,34.24695325,-9.37148289,2076,Utsewa,0
19232,37.59855768,-3.25022121,1572,Onya,1
65266,35.43676476,-4.21202061,2112,Getamoki,0
48401,36.28278515,-7.35113771,552,Sokoni,1
53972,34.81910548,-11.10229734,1500,Makugulu 'B',2
59369,36.35219160000001,-8.78736302,302,Mchangani,1
21737,31.02011166,-7.48850571,1539,Matunda,0
13211,34.88710801,-5.08919537,1525,Mtoghoo,1
63864,35.91395802,-7.71758867,1529,Mkawaganga,0
30174,34.78081095,-9.13627542,1855,Zahanati,0
70930,38.75638427,-10.60630124,366,Ndaushei,0
36823,33.25824958,-6.84217298,0,Lukula,1
63746,34.03537789,-8.85924383,0,Tazara,0
24331,38.78819288,-6.64092051,45,Mbwawa Shule,0
41174,31.75690383,-2.81886868,0,Chabura,0
70070,35.34810051,-9.89158573,1020,Lituta,2
31332,34.85735486,-8.1386234,0,Unyanyembe,0
11011,39.22813309,-7.32666569,15,Sotele B,0
12245,37.08265447,-6.87248615,458,Ngelura,0
68493,37.60550564,-3.27796788,1452,Kaseni,1
5946,34.98635681,-9.0881705,1722,Madamba,1
27334,36.69688079,-5.99319228,0,,1
60626,34.90730493,-4.02988782,1391,Midibwi,0
69018,39.13540896,-6.91390781,58,Mtaa Wa Kichangani,0
49196,33.90449057,-9.31479104,0,Mpanda,0
26839,36.02151061,-10.53427849,826,Ukiwayuyu,0
58681,39.11203037,-10.90191427,326,Tankini,1
70584,33.26558713,-3.87439647,0,Itiyeja,0
6758,34.30392413,-3.17637233,0,Busulwa,0
65476,29.69282676,-4.7475472000000005,1016,Bitale A,2
63687,38.85538191,-6.78131392,99,Vikuge,1
49678,35.07990174,-10.80409189,1058,Matarau,1
57948,38.90402162,-7.31978574,140,Malimka,1
42350,34.79339337,-9.72901698,1912,Mjimwema,1
4526,38.7909743,-7.27108392,360,Kibururu B,1
51133,38.25670091,-4.563839700000001,1836,Magagai 2,0
70054,32.89848608,-4.10007773,0,Sole,1
48080,34.66827981,-4.66060583,1436,Kisutu,0
12552,39.00010861,-7.10179035,201,Gumba,0
52707,33.09696393,-8.91545457,0,Iteka,0
68660,33.13340374,-3.23459106,0,Sanga,1
64257,30.62278791,-3.56992741,1342,Makingi A,1
46719,31.51069241,-7.83669775,1832,Katandala,1
17219,38.05373317,-4.27929971,529,Kizerui,1
29658,35.52795009,-6.06749222,0,Mkombola,0
14992,36.81280558,-3.48722933,1014,Marurani Juu,1
56386,32.87469644,-1.92916438,1151,Jamnono,1
8757,36.99765607,-7.59014094,316,Nyamizoka,0
13727,34.66643661,-1.38298879,1818,Kwiriba,1
22928,38.07832005,-4.48076136,500,Mbuyuni,1
63748,34.34938384,-4.34943584,1521,Miembeni,1
42195,36.55646735,-6.37243735,0,Chang'Ombe,2
36067,29.64793205,-4.76804596,959,Mgaraganza,2
54113,34.62141989,-4.59221358,1357,Sokomoko,0
59405,34.67564069,-9.18968342,1888,Mondelo,0
62511,39.61838747,-10.04794964,-8,Mifugo,0
23315,33.45195532,-3.54440659,0,Lyandu,0
40509,35.24947251,-5.80574788,873,Wangama,0
45093,36.1945552,-6.14614159,0,Minyinga,1
45889,33.32829159,-3.15937362,0,Nyanhiga,1
71634,32.88778684,-4.21969903,0,Bukene Mjini,0
15250,31.06049127,-7.75288928,1683,Itekesha,1
32245,37.71138317,-9.69904756,663,Chimbuko,0
3777,31.51670542,-8.18619122,1763,Msanzi Kati,0
71658,38.54516639,-5.25727852,289,Tobora,1
48546,33.19362237,-8.93950556,0,Nanyala Kati,1
11957,33.84952070000001,-8.82302461,0,Majenje,2
49862,36.91578552,-3.55049322,915,Madukani,1
38775,33.52206697,-3.87833847,0,Itubula,0
66760,33.24683363,-4.21637305,0,Udushi B,0
61574,32.48102458,-2.34388649,0,Selemembe,0
57395,35.01494868,-5.01689148,1253,Dodoma,0
21830,33.98649901,-1.49075217,1267,Shule,1
18225,35.00284765,-9.51626067,1721,Kipangule,1
25165,38.26204353,-4.6675996,1785,Kwevumo,2
67199,32.20144687,-2.45428074,0,Nhundya,0
22385,38.22917276,-4.79319402,665,Migombani,0
4636,34.49341359,-9.84568307,1674,Sambala,0
35726,38.4059458,-6.12010157,281,Mwanakibwengo,0
6939,34.08777811,-3.09536601,0,Mwabambasi,0
31692,39.38913797,-7.10763364,-5,Mzingezinge,0
47016,37.61765733,-6.70295524,717,Mgulu Wa Ndege,0
53147,38.59841982,-10.11745269,294,Siboti,1
27776,31.83004879,-1.28284016,0,Bunukangoma,0
17242,38.7854576,-5.17532431,178,Masuguru Shule,0
53218,38.78423244,-5.11538727,189,Jambe,1
60433,32.26134425,-3.85306228,0,Bukuba A,0
48033,35.79284444,-4.51556434,0,Shuleni,2
58642,37.79482782,-10.08249511,563,Mkundi,1
7420,38.75159512,-10.32506494,421,Kibaoni,1
11811,31.17657926,-7.84847244,1667,Godown,0
54548,37.55061829,-3.28840021,1360,Kouri,1
54848,39.44163826,-6.90190842,-17,Dege,1
32336,39.25586996,-7.41749909,-17,Mashariki,0
26535,37.1240366,-10.79262244,644,Uwasi,1
71856,37.38450570000001,-3.29510498,1170,Sahoni,0
53518,30.29392803,-4.57232332,1255,Mwenge,1
11087,34.02816938,-9.14435762,2501,Msumbiji,0
14701,37.33750934,-3.29445697,995,Okaseni Chini,0
11447,38.99315731,-9.25518964,109,Kijijini,2
23819,38.88491495,-6.51620381,15,Baukani B,1
27069,37.95085516,-4.13497676,665,Mwerera,1
21064,38.90877855,-6.44305304,-38,Mwanakalenge,0
36711,33.94732577,-9.44325017,0,Makwale Ofisin,0
37750,35.89378179,-6.38347804,0,Ghana,1
47102,39.02538594,-7.4206565000000015,27,Kidai Pwita,0
13734,36.8938688,-7.85364993,284,Tazara,0
50708,37.88838341,-4.12677766,1540,Kibengele,1
38763,36.49807768,-7.03154219,0,Ihwa,0
38220,29.91365688,-4.45507773,1420,Buyogwa,0
5060,30.072180100000004,-4.3241225,1407,Nyambemba Juu,2
29153,39.11931398,-9.90286201,286,Kariakoo,2
53985,32.77056167,-4.25968622,0,Ngulumbi,1
6519,37.58822234,-3.75997333,943,Mangara,0
47117,35.13611688,-10.74999138,932,Mnazimmoja,1
20625,0.0,-2e-08,0,Mbugani,2
46110,37.9228468,-9.89920556,439,Linyare,1
72474,36.94933741,-7.70517682,262,Kidatu A,0
623,39.95981636,-10.16058464,-37,Kilimani,1
27561,35.21865697,-10.8140368,914,Parokiani,0
52067,36.96582154,-3.32106957,1224,Kwa Philipo,1
6757,37.04407976,-7.55501198,328,Madukani,0
54596,33.05168302,-3.91752002,0,Bunogwz,0
67545,33.52741962,-2.83350351,0,Mwamuze,0
51355,33.61860112,-4.26373615,0,Nanga Kati,1
28846,38.42991551,-5.00758563,1158,Kwemng'Weng'We,0
13685,36.12458333,-8.31955912,282,Mchombe A,0
7863,32.31003605,-8.87988853,0,Mpui,1
55543,37.60017121,-3.477757,696,Misri,0
63908,34.48010737,-9.68703952,1782,Ikulungilo,0
23407,38.6379396,-5.30721266,238,Minazi Mikinda,1
57452,36.04431196,-10.69588398,818,Gulioni,0
42339,34.67756553,-9.29217,1989,Malamba,0
42491,36.96414702,-3.34740782,1319,Ulkusare,0
27128,0.0,-2e-08,0,Nyasubi,1
28741,35.42447999,-8.25902787,1908,M,0
7936,31.75404436,-1.33369854,0,Kabale,2
40427,38.53662232,-10.70236514,340,Maleta,1
64144,38.32831948,-6.46228226,231,Maendeleo,0
15188,33.19288483,-3.86590618,0,Mwandu,0
25220,30.15802804,-4.4842508,1282,Runyogoza,0
59031,38.74481472,-7.05661653,159,Kurui A,1
69979,30.7932219,-1.36886109,0,Nyamafurila,0
25199,33.81524867,-3.44214478,0,Budekwa Kati,0
70644,34.67368024,-11.12343114,477,Mishale,0
7841,35.09244598,-4.70215152,1661,Maswele,1
32699,32.73128806,-3.82546752,0,Lyamalagwa,1
25339,35.8033711,-4.60465381,0,Masange,2
53106,35.80132553,-4.56498639,0,Gubali,0
39953,31.89493405,-3.44166124,0,Katente Namba Moja,1
22679,34.01613266,-8.85496293,0,Ofisini,0
32012,34.29157805,-1.67766041,1249,Magatini,0
35007,38.88593156,-5.67943677,-15,Sange Kijijini,1
19409,0.0,-2e-08,0,Mwabalimi,0
54670,35.84015138,-8.95262633,299,Utegule,1
36702,34.17887054,-9.34143877,2000,Ikiligano,0
57293,33.25045393,-3.74702273,0,Bunonga,0
50001,34.31717479,-1.83421944,1397,Terema,1
6002,39.11655424,-6.89004147,84,Mtaa Wa Kichangani,1
46231,36.75916018,-3.41939862,1282,Olomitu,0
10342,34.1115539,-8.84645501,1061,Luhovelo,0
54599,34.25644023,-2.9958472,0,Inbumba,0
26302,36.08483856,-10.9138826,775,Mbulani,1
24052,31.50434571,-1.38578104,0,Kakinga,0
11362,34.32154177,-3.15696421,0,Malwilo,1
4554,36.7256787,-8.921397800000003,413,Matoroka,0
3873,38.97356376,-7.04104642,223,Songwe Mjini,1
1856,38.71281967,-5.11619226,235,Kwemianga,0
19574,37.23245087,-10.95524842,575,Majengo,2
3843,33.96307757,-1.76501198,1487,Mhunda,0
71216,31.69514651,-2.53075133,0,Miembeni,1
42487,37.67524025,-3.61321707,1396,Sechuni,1
19869,37.36406257,-3.28148687,1149,Pala,1
71891,33.53642426,-3.6024107000000005,0,Mwamala,0
5875,38.85296314,-10.02970191,207,Nachiungo,1
63423,37.48989428,-3.33275629,1279,Mria,0
38537,0.0,-2e-08,0,Mwamabu B,0
880,37.61516508,-6.13876222,334,Kichangani,0
28306,36.81736271,-10.59052702,737,Miteja,1
69377,32.45293726,-3.63898301,0,Wichamike,1
492,33.51813022,-3.45445766,0,Jilangamili,1
11641,33.11236992,-9.22787315,0,Uyole,1
69883,37.22321463,-3.27186256,1147,Msufini,0
8709,37.34028687,-3.32005312,895,Sabasaba Street,0
8316,34.9090624,-2.23971058,1475,National Park,0
32164,34.62732988,-9.0187366,1545,Makungu,0
49888,38.68873692,-10.54666682,403,Galani,1
17809,36.09392434,-8.37383633,275,Mkanawalo,1
71837,34.18813213,-3.18222311,0,Nzonze,0
36267,0.0,-2e-08,0,Gibise,2
64333,34.69893606,-4.30233993,1549,Kyembo,0
39105,40.34519307,-10.49578459,-36,Mwemberadu,0
13866,32.6482678,-3.73395582,0,Nyashimba,1
42943,32.70635561,-4.12138622,0,Mwamakumbi A,0
42959,39.32440422,-9.94576837,270,Dodoma B,2
27736,35.58055715,-6.69601536,0,Noho,2
68179,31.17302557,-1.56028832,0,Chibombo,0
19672,33.07333157,-9.4257021,0,Isundambwa,0
37322,37.91758089,-4.51404171,632,Kongei,2
42431,34.46720492,-9.60961559,2140,Ulindiwa,0
25766,32.8356512,-4.87377259,0,Kakola,1
70897,31.81774569,-8.39023469,1531,Ilembo Kati,1
61759,40.14849132,-10.3085438,-30,Mbae Mashariki,0
64031,34.79124481,-9.08448985,1811,Nyamagala,0
18488,38.35606753,-4.7242894999999985,1584,Gezaulole,0
13501,37.28742845,-3.24695351,1252,Maembe,1
26856,38.84709509,-6.58966561,15,Miwaleni,1
59448,30.92891601,-1.34052484,0,Kikukuru,0
56471,35.49199897,-4.4006049,1654,Garbapi,0
17287,0.0,-2e-08,0,Nyashimo,0
8080,39.97562125,-10.40988387,28,Dihimba,0
27799,0.0,-2e-08,0,Imbambasi,0
35558,39.15542431,-11.02520037,206,Mkumba,0
63978,35.33852576,-3.98266954,2052,Harsha Kubwa,1
45566,38.61905949,-10.7952992,369,Mijelejele,1
61039,34.03356563,-3.28117787,0,Igumangobo,0
71895,32.98957441,-2.682506,0,Idetemya,0
968,36.64870859,-3.34722743,1416,Sabore,0
3995,36.51608838,-8.09719899,277,Msumbiji A,1
1604,31.83729936,-8.35209396,1605,Bangwe,2
53188,34.14457925,-2.95651324,1356,Matare,2
5562,36.99682521,-7.59934122,306,Kisiwani,0
10976,35.11376403,-5.87831098,844,Kanamalenga,1
18814,35.80970965,-8.78069049,328,Kota,1
43732,38.23641817,-4.4836218,1631,Kilimia,0
72282,36.0554789,-3.52802643,1033,Zaburi,2
69101,35.04099551,-4.64738099,1626,Motomoto,2
25947,31.51247434,-1.54851555,0,Kayanga 'A',0
43149,36.68181336,-8.15429792,217,Lihami,1
50383,36.06279717,-10.63982117,828,Liwoyola,0
49431,39.27078821,-11.0190739,242,Mwanona,0
45744,34.36963401,-8.7387419,0,Relini,2
18848,33.15133011,-2.75755562,0,Wala,1
711,34.97084936,-4.84223317,1285,Mkora,1
6044,35.93791175,-6.13539848,0,Magungu,1
2940,39.58169206,-9.7257709,57,Legezamwendo,1
57305,35.61637401,-5.41738797,0,Misheni,1
58286,34.30308178,-3.1860387,0,Busulwa,0
66643,36.18107383,-6.71901889,0,Majengo,0
12756,37.31231195,-3.23726621,1303,Mkorin'Ga,0
15545,38.95340262,-7.83285197,-7,Mkupuka,0
47221,33.14853021,-3.95792936,0,Welezo,0
2414,34.45988708,-1.70540946,1414,Kenyana B,0
11497,33.63814585,-8.855927900000003,0,Tuyombo,1
71236,34.12826279,-1.98819412,1248,Sabasita,0
26174,38.91683883,-5.56419578,6,Stahabu Azimio,1
14985,36.87991463,-3.31816706,1380,Arauyo,0
41560,32.27095277,-3.61719497,0,Kusini,0
26204,34.59285779,-9.08069689,1661,Mdeme,0
21623,36.108195,-7.53817622,1418,Zahanati,1
37757,37.61767394,-3.65035203,1143,Kiverenge,1
59179,34.17568961,-2.9726865,1328,Kiluluma,0
1981,35.90378268,-6.34066834,0,Kisimani,0
72237,39.0807633,-7.00018132,62,Mtaa Wa Kimwani,0
51820,0.0,-2e-08,0,Zagana,0
23732,30.54632052,-2.8228908,0,Mumasiga,0
47193,38.71965897,-6.97774009,101,Mtongani,1
5464,37.0432101,-5.40515365,1384,Nakwene,1
57085,32.09379477,-2.41384324,0,Kahunda 3,0
59694,37.45321421,-10.86131118,474,Tulieni,1
56708,36.20598195,-8.95216496,307,Kilolero,0
3091,37.00545481,-6.10249415,0,Kichangani,0
37039,36.84713924,-3.36960297,1173,Leganga,1
13201,30.29452054,-4.67289532,1122,Kati,0
10527,34.99288367,-9.09664155,1747,Madamba,1
40666,34.04032147,-1.16252824,1211,Nyamateng'Enga,1
47783,39.28999672,-10.56108902,644,Mnyambe,1
47756,38.66630939,-10.27222113,372,Tankini,1
66682,35.47403093,-7.52190307,760,Motomoto,1
11388,33.1790604,-2.98448801,0,Mabuki,0
1605,36.62644435,-8.40947377,295,Minazini,1
10065,38.19955102,-6.86206638,150,Mgubulile,1
72943,36.12258117,-6.66497194,0,Songambele,1
38507,35.14436364,-9.25876893,1576,Iyembela B,2
54163,38.53403,-5.52275575,323,Mkoroshini,1
27790,37.86277271,-7.209925599999999,123,Kidimwi,0
37114,38.81174638,-4.82401867,0,Loko,0
70237,37.90616008,-10.4286124,425,Ikula,0
47075,36.83373961,-6.09721349,1255,Ofsini,1
61558,37.5961472,-3.07723763,1610,Shinga Juu,0
28921,30.68720619,-1.27761822,0,Omundeba,1
38293,35.84256324,-7.40121381,1195,Kihesa,0
23288,35.10782933,-9.54718994,1666,Kiondeni,1
50641,33.24674871,-2.51383403,0,Kigangama A,1
1074,36.20103241,-6.49962016,0,Kati,1
68641,34.76932101,-5.12862122,1513,Ikungi,0
40102,34.5410369,-9.31648179,2143,Isanzike,0
51665,35.05390211,-11.04423128,1227,Mbangamao,1
13739,34.29404859,-8.64740104,0,Kifaru,0
60171,31.38282241,-7.4291217,881,Kilida Kona,0
18825,36.85004827,-3.37784,1150,Kisambare,0
7942,37.42263428,-3.32429698,1188,Kiwalaa,1
60688,38.86915816,-5.40820783,-1,Mseko,0
9401,38.28739948,-4.6340748,1754,Maringo,0
58495,33.38198314,-3.50432673,0,Ipogolo,1
41985,0.0,-2e-08,0,Nyaniga,2
17569,39.35517325,-6.86048297,-23,Ungindoni,0
14438,30.98585202,-6.42787752,1021,Mbugani A Mashariki,0
52390,31.41362444,-2.99555121,0,Chakitalagu B,1
37241,38.30640491,-6.12962513,323,Togo,0
37507,37.0227058,-3.51595684,872,Oloshonokie,0
2829,32.26183402,-3.36975122,0,Butimba,1
34664,35.01056503,-8.68854892,1671,S,0
16672,35.77770870000001,-4.54231254,0,Bumburyahe,0
4778,33.65384309,-9.32934787,0,Mpuguso,0
55567,39.11067764,-6.59136797,-12,Mpiji,0
11871,31.04202476,-7.51018798,1526,Kipundu Kati,1
27571,36.86653387,-9.02668082,382,Anna Abdalla,0
13555,38.90184536,-5.30226605,54,Mivumoni,1
23465,39.12516209,-10.87275281,353,Mnyakatu,2
28822,32.93467455,-5.25054438,0,Kigamboni,1
50898,32.32559467,-2.40172923,0,Nyarutunga,0
53006,36.85659986,-7.97494218,281,Bwawani,0
56631,39.21996168,-6.91649866,15,Mtaa Wa Mzinga,0
46988,35.84628452,-7.71762654,1421,Vigulu,0
4672,31.56852941,-1.52202654,0,Ibale,0
35778,38.97441554,-5.42082294,-13,Sokoni,1
70424,31.54923004,-1.78404463,0,Rutenge B,1
58389,39.57037214,-10.7034945,306,Minazini,1
11695,30.42063192,-5.59541844,1336,Barabara,1
37915,33.0210039,-3.06488685,0,Mwabashinda,1
65995,38.35898536,-11.24387948,202,Msikiti,0
8988,36.86105576,-6.25897367,1376,Mjini,0
12598,35.28650697,-4.62778077,1428,Gitianga 'B',0
34130,37.95417519,-4.4143664000000005,1620,Vugwama Kati,1
28032,39.28830882,-6.97618993,43,Mwandege,0
72055,38.32007958,-4.8503710999999985,1136,Shugului,2
14727,37.20963241,-3.21307764,1445,Kishale,0
7784,31.64833142,-1.72457661,0,Buyagaa,1
44120,38.93530343,-5.50672698,35,Tungamaa,0
6424,35.03278936,-8.43755995,1829,M,0
146,35.23659388,-8.5250375,1830,M,0
56277,37.03233877,-7.65294057,287,Kinepa,0
60410,31.60661499,-1.81716686,0,Nyakabanga,0
61169,30.15822767,-4.48237453,1282,Mugongo,0
22244,30.56042442,-2.50518856,0,Kasange Kati,1
61060,38.84170952,-6.58882735,36,Miwaleni,0
33006,37.22749305,-3.20228969,1517,Manyire,0
6988,36.99582102,-3.19440796,1358,Mendai,0
23156,36.71741234,-8.91188501,403,Mtukula,1
54772,38.84893578,-6.78358244,91,Ngoingo,1
19362,32.3882981,-3.43334639,0,Iponyabukoli,0
60535,37.13516588,-6.69871865,428,Estate,0
54055,34.43412028,-3.69469217,0,Kisesa,0
6171,34.59701788,-9.58696798,2178,Ilala,0
48519,38.94556067,-10.85071792,309,Majengo,1
33946,34.774244,-5.03373482,1540,Nkuninkana,1
68894,38.3254695,-4.7454415,1751,Lwanilo,0
36606,32.89593321,-4.09027976,0,Sole 3,0
72553,34.3130908,-3.93596204,0,Mwankali,0
13987,38.95853148,-10.40471658,306,Shuleni,1
20639,36.52639035,-6.57612953,0,Ng'Ambo,1
21896,36.89138957,-7.83724287,278,Madukani,0
25354,38.86668324,-6.76283155,94,Kigero,0
24752,37.17312469,-3.20475339,1484,Nkwambati,0
7691,36.71772211,-3.43276804,1256,Olorieni,0
61992,36.87241565,-10.62566701,745,Muongozo,1
19080,31.86000122,-8.22663203,2025,Masanko,0
34305,32.37269104,-3.28630723,0,Ibanza,1
36513,35.01227875,-10.93811199,1307,Jimboni,0
41986,37.88481654,-4.3883568,1224,Mng'Ende,0
36255,35.51145961,-4.41764769,1615,Endasak,1
28016,32.05435429,-6.7198395999999985,1178,Isengo A,0
55033,37.66952714,-6.1693718,337,Kwazuberi,0
18928,31.37971801,-1.47901325,0,Bwemengo,0
44976,33.36204256,-6.83332235,0,Mwitikio,0
7296,35.121869399999994,-9.2494629,1603,Ukinga,0
10085,0.0,-2e-08,0,Ilula,2
15643,37.01239712,-7.72132665,252,Nyange,0
1817,36.78451675,-3.37155104,1294,Tengeru,0
15975,38.79987731,-10.55441685,314,Misheni,1
22396,31.41278596,-1.60730098,0,Bwizo,1
2547,37.16345991,-6.24775678,0,Mjini A,0
24638,30.11035655,-4.58862596,1301,Kibagwe,2
47697,32.79728977,-4.26321777,0,Kimwangoko B,1
25000,34.61530249,-1.77944689,1523,Kerenero,0
52461,36.95978333,-10.7968769,761,Tuwemacho,1
49160,33.80820365,-9.26490615,0,Kamambande,1
42590,34.88528902,-4.52955933,1553,Ccm,1
65061,32.93560733,-2.73058818,0,Nyigumba,1
25243,38.89222176,-6.55518496,20,Vigoda,1
30320,35.03703681,-8.42514709,1825,K,0
69136,32.92664058,-3.38385319,0,Mwabukikya,0
28993,34.66608182,-10.11737861,1445,Kilimahewa,0
25367,33.65740754,-8.71364972,0,Dodoma B,0
53109,31.54565218,-1.79755891,0,Kishoju 1,1
18169,38.79313243,-6.61199206,41,Mbwawa Mkoleni,0
18729,38.61120263,-5.29027945,245,Majani Mapana,0
40750,38.234377,-4.5503444,1864,Maseleka,1
16363,32.86485927,-9.17121546,0,Ihanda,1
22402,34.47702934,-9.61093958,2171,Ichimbo,2
52686,32.97706641,-2.02641667,1261,Mukasesero,0
50841,34.68011713,-9.10287383,1716,Isupilo,0
12656,36.16149404,-11.33098359,671,Matepwende,1
21315,35.67657721,-3.33984698,1513,Kati,0
32543,0.0,-2e-08,0,Mwabadimu,0
73274,33.86953484,-2.00979593,1261,Nyasura A,1
20697,33.55167374,-2.5235996,0,Nyamamba,1
5009,37.57126251,-3.26699783,1572,Likere,0
19781,35.42732704,-4.22849934,2101,Qanya,1
56226,38.83725814,-5.27167051,142,Mlimani,1
69168,37.12804102,-3.37455275,917,Shabaha,0
26962,32.42233573,-3.80525256,0,Usafa,0
43964,34.55450414,-9.32779984,2150,Makungu,0
72849,39.51314946,-8.52663369,-40,Songosongo,1
15974,39.27572898,-7.19024193,53,Gomapembe,1
5071,37.44218701,-6.30481702,387,Mtunge,0
44480,35.36339416,-4.5214177000000015,1693,Basutu Ndogo,0
54327,38.97559638,-5.34919285,50,Jaira,1
55560,33.56612386,-9.07696728,0,Mapinduzi,0
5563,31.04039338,-3.09913295,0,Kikonya,0
44490,33.07124893,-3.80317808,0,Busubi,1
4379,33.59875806,-3.22196269,0,Mwamagaka,1
58526,38.22743616,-4.87176277,380,Mboguiyola,0
41227,35.149025,-9.27265742,1576,Iyembela B,1
9069,35.76905193,-10.58669757,1036,Uramboni,0
32952,0.0,-2e-08,0,Izunya,1
42342,33.34648408,-2.96690911,0,Ngudulugulu,1
5455,31.3660232,-8.25477048,1682,Kitonto,0
39280,38.70894762,-5.05474742,196,Kiwanda,1
43079,32.76956657,-9.10263864,0,Maweni,1
46510,0.0,-2e-08,0,K/Center,1
17088,36.32262329,-6.03050007,0,,0
61476,40.07786865,-10.21431825,1,Majengo,0
44578,37.45548799,-11.14334329,536,Afya,1
46507,38.85858658,-6.78267855,104,Vikuge,0
38201,32.74417171,-9.09321176,0,Sambandole,0
15306,0.0,-2e-08,0,Birubiru,0
20347,36.48244295,-3.13520954,1206,Puslukunya,1
72772,31.18131668,-1.4610386999999998,0,Kakukuru,1
52991,31.97383145,-3.54821462,0,Iyogelo,1
68844,35.81605603,-7.91065587,1708,Irangi,1
16923,37.28293669,-6.34852145,0,Mawangala,0
22283,30.25587707,-4.51435586,1250,Kagembe A,0
54056,37.45107256,-3.29403073,1629,Wandeni,0
3968,38.07395506,-4.61880133,443,Mkameni,0
33094,33.85391373,-9.59141452,0,Ndandalo Mpaka,1
20020,37.03586638,-7.77233134,248,Msolwa Kati,0
25712,34.75029153,-1.8313025,1681,Kwigena,1
30261,36.62934435,-3.31695707,1497,Madukani,1
38474,31.15676686,-1.75251983,0,Kakumbo,0
36914,33.59105389,-3.30595024,0,Wigelekelo Mashariki,0
21383,35.77902379,-10.5459247,1050,Msikitini,0
45754,33.99523827,-1.72902152,1452,Kitabaga,1
61131,34.68737093,-10.11053,1348,Makorongoni,2
11961,36.68994849,-5.9501675,0,,0
59071,29.64870608,-4.79915002,904,Kitakata,0
458,36.96797076,-3.34146691,1309,Ulkusare,0
1678,0.0,-2e-08,0,Mwamasasi,0
32502,36.68622061,-3.33998033,1540,Ikenywa,0
14763,35.77289370000001,-4.62535954,0,Alagwa,1
41826,33.92802621,-9.40238092,0,Ngereka B,0
17360,30.07453756,-4.24885988,1287,Makungu,1
62435,33.33622517,-8.96403472,0,Isanga,1
60873,36.89739004,-7.86344945,261,Mwaike,0
61750,38.90525403,-6.72442943,87,Simbani,0
47384,30.10540086,-4.36713441,1409,Kamana,0
11570,33.21009759,-4.04968477,0,Mwatandai,1
5769,35.52855220000001,-10.82908533,970,Baraza A,0
41064,32.37488694,-3.90063613,0,Imalangi,0
73337,34.52612476,-1.70281431,1408,Sarama,2
2296,33.95147444,-9.45085004,0,Isimba,0
30758,37.16901334,-10.71757308,606,Tuleane,0
11249,34.60868542,-9.77940111,1758,Changalawe,0
8975,32.52331056,-3.97850936,0,Luguma,1
15697,34.96104182,-5.1052725,1629,Mampando A,1
55516,33.90648512,-9.28853174,0,Kinela,0
68770,38.93853758,-7.72578383,148,Makaoni,0
34340,33.01044865,-8.45718989,0,Lutumbi,2
73545,35.37394148,-6.50056261,0,Msumbi,0
21946,36.89894516,-6.10009329,1197,Mohogoigwa,0
20011,34.90973851,-8.96651368,1667,Igongolo Kati,0
12096,36.69730854,-8.09287542,270,Kapolo,1
52980,38.50634785,-10.69916123,323,Sokoine,1
